datetime;W
20160423:1955;0
20160423:2055;0
20160423:2155;0
20160423:2255;0
20160423:2355;0
20160424:0055;0
20160424:0155;0
20160424:0255;0
20160424:0355;0
20160424:0455;15,02
20160424:0555;4209,85
20160424:0655;11353,87
20160424:0755;24036,43
20160424:0855;27382,89
20160424:0955;28098,71
20160424:1055;33028
20160424:1155;22707,05
20160424:1255;6057,05
20160424:1355;9041,42
20160424:1455;9689
20160424:1555;4066,84
20160424:1655;5158,81
20160424:1755;2826,64
20160424:1855;0
20160424:1955;0
20160424:2055;0
20160424:2155;0
20160424:2255;0
20160424:2355;0
20160425:0055;0
20160425:0155;0
20160425:0255;0
20160425:0355;0
20160425:0455;84,13
20160425:0555;3875,74
20160425:0655;8123,99
20160425:0755;30272,82
20160425:0855;16797,1
20160425:0955;12531,36
20160425:1055;17993,6
20160425:1155;21018,83
20160425:1255;32051,98
20160425:1355;16504,73
20160425:1455;14470,49
20160425:1555;8013,33
20160425:1655;3185,03
20160425:1755;1225,34
20160425:1855;0
20160425:1955;0
20160425:2055;0
20160425:2155;0
20160425:2255;0
20160425:2355;0
20160426:0055;0
20160426:0155;0
20160426:0255;0
20160426:0355;0
20160426:0455;28,84
20160426:0555;2903,67
20160426:0655;8472,1
20160426:0755;9203,75
20160426:0855;27238,69
20160426:0955;44014,54
20160426:1055;24288,73
20160426:1155;13417,17
20160426:1255;13288,83
20160426:1355;44841,97
20160426:1455;17652,91
20160426:1555;19349,16
20160426:1655;9946,05
20160426:1755;0
20160426:1855;0
20160426:1955;0
20160426:2055;0
20160426:2155;0
20160426:2255;0
20160426:2355;0
20160427:0055;0
20160427:0155;0
20160427:0255;0
20160427:0355;0
20160427:0455;213,63
20160427:0555;8126,76
20160427:0655;20818,01
20160427:0755;33438,59
20160427:0855;43521,25
20160427:0955;35159,5
20160427:1055;53856,77
20160427:1155;43232,2
20160427:1255;13065,71
20160427:1355;48500,18
20160427:1455;11112,16
20160427:1555;15749,69
20160427:1655;6065,08
20160427:1755;2408,52
20160427:1855;0
20160427:1955;0
20160427:2055;0
20160427:2155;0
20160427:2255;0
20160427:2355;0
20160428:0055;0
20160428:0155;0
20160428:0255;0
20160428:0355;0
20160428:0455;297,06
20160428:0555;8352,81
20160428:0655;20917,28
20160428:0755;33063,16
20160428:0855;30319,35
20160428:0955;22000,13
20160428:1055;36943,12
20160428:1155;42618,41
20160428:1255;33910,18
20160428:1355;43869,07
20160428:1455;20261,23
20160428:1555;17817,41
20160428:1655;7260,21
20160428:1755;2802,36
20160428:1855;0
20160428:1955;0
20160428:2055;0
20160428:2155;0
20160428:2255;0
20160428:2355;0
20160429:0055;0
20160429:0155;0
20160429:0255;0
20160429:0355;0
20160429:0455;363,48
20160429:0555;8374,34
20160429:0655;20811,92
20160429:0755;32408,69
20160429:0855;42638,34
20160429:0955;27229,72
20160429:1055;15544,41
20160429:1155;28141,5
20160429:1255;34899,58
20160429:1355;15855,64
20160429:1455;24831,61
20160429:1555;26129,67
20160429:1655;3933,16
20160429:1755;4860,19
20160429:1855;0
20160429:1955;0
20160429:2055;0
20160429:2155;0
20160429:2255;0
20160429:2355;0
20160430:0055;0
20160430:0155;0
20160430:0255;0
20160430:0355;0
20160430:0455;453,79
20160430:0555;4606,95
20160430:0655;5202,2
20160430:0755;10436,45
20160430:0855;24710,1
20160430:0955;17870,08
20160430:1055;27246,96
20160430:1155;23661,75
20160430:1255;5970,4
20160430:1355;19328,84
20160430:1455;19829,46
20160430:1555;18026,03
20160430:1655;9804,64
20160430:1755;4243,87
20160430:1855;0
20160430:1955;0
20160430:2055;0
20160430:2155;0
20160430:2255;0
20160430:2355;0
20160501:0055;0
20160501:0155;0
20160501:0255;0
20160501:0355;0
20160501:0455;576,68
20160501:0555;9351,02
20160501:0655;22237,96
20160501:0755;34502,09
20160501:0855;44619,68
20160501:0955;51862,74
20160501:1055;55907,44
20160501:1155;56916,35
20160501:1255;54656,84
20160501:1355;48918,82
20160501:1455;40665,04
20160501:1555;29923,38
20160501:1655;17654,61
20160501:1755;6021,85
20160501:1855;0
20160501:1955;0
20160501:2055;0
20160501:2155;0
20160501:2255;0
20160501:2355;0
20160502:0055;0
20160502:0155;0
20160502:0255;0
20160502:0355;0
20160502:0455;661,52
20160502:0555;8837,5
20160502:0655;21323,14
20160502:0755;33036,88
20160502:0855;42685,78
20160502:0955;49021,47
20160502:1055;52987,86
20160502:1155;54204,3
20160502:1255;52308,36
20160502:1355;42161,98
20160502:1455;26056,79
20160502:1555;18826,93
20160502:1655;1943,31
20160502:1755;0
20160502:1855;0
20160502:1955;0
20160502:2055;0
20160502:2155;0
20160502:2255;0
20160502:2355;0
20160503:0055;0
20160503:0155;0
20160503:0255;0
20160503:0355;0
20160503:0455;740,7
20160503:0555;8300,86
20160503:0655;22030,8
20160503:0755;34021,72
20160503:0855;43654,08
20160503:0955;45784,42
20160503:1055;49713,79
20160503:1155;48064,25
20160503:1255;53504,66
20160503:1355;39696,4
20160503:1455;38219,7
20160503:1555;30018,05
20160503:1655;17939,88
20160503:1755;5998,99
20160503:1855;0
20160503:1955;0
20160503:2055;0
20160503:2155;0
20160503:2255;0
20160503:2355;0
20160504:0055;0
20160504:0155;0
20160504:0255;0
20160504:0355;0
20160504:0455;846,93
20160504:0555;9743,21
20160504:0655;22208,28
20160504:0755;33843,37
20160504:0855;43198,85
20160504:0955;49671,46
20160504:1055;53558,57
20160504:1155;54367,94
20160504:1255;52179,73
20160504:1355;47272,92
20160504:1455;39576,93
20160504:1555;29457,12
20160504:1655;17812,65
20160504:1755;6448,46
20160504:1855;17,86
20160504:1955;0
20160504:2055;0
20160504:2155;0
20160504:2255;0
20160504:2355;0
20160505:0055;0
20160505:0155;0
20160505:0255;0
20160505:0355;0
20160505:0455;954,05
20160505:0555;10085,39
20160505:0655;22645,65
20160505:0755;34396,42
20160505:0855;44078,91
20160505:0955;50980,1
20160505:1055;55080,15
20160505:1155;55806,86
20160505:1255;53423,83
20160505:1355;48018,85
20160505:1455;39878,69
20160505:1555;29570,5
20160505:1655;15125,93
20160505:1755;4456,45
20160505:1855;46,17
20160505:1955;0
20160505:2055;0
20160505:2155;0
20160505:2255;0
20160505:2355;0
20160506:0055;0
20160506:0155;0
20160506:0255;0
20160506:0355;0
20160506:0455;1021,79
20160506:0555;9350,48
20160506:0655;21603,04
20160506:0755;33499,64
20160506:0855;43060,46
20160506:0955;49909,1
20160506:1055;53705,42
20160506:1155;54475,98
20160506:1255;52215,96
20160506:1355;47065,84
20160506:1455;39365,73
20160506:1555;29293,21
20160506:1655;16972,03
20160506:1755;2248,6
20160506:1855;130,37
20160506:1955;0
20160506:2055;0
20160506:2155;0
20160506:2255;0
20160506:2355;0
20160507:0055;0
20160507:0155;0
20160507:0255;0
20160507:0355;0
20160507:0455;455,64
20160507:0555;4321,16
20160507:0655;14254,52
20160507:0755;19540,21
20160507:0855;27216,67
20160507:0955;35912,06
20160507:1055;48674,1
20160507:1155;37582,26
20160507:1255;50469,63
20160507:1355;46688,53
20160507:1455;39074,98
20160507:1555;28765,97
20160507:1655;17604,08
20160507:1755;6608,28
20160507:1855;138,87
20160507:1955;0
20160507:2055;0
20160507:2155;0
20160507:2255;0
20160507:2355;0
20160508:0055;0
20160508:0155;0
20160508:0255;0
20160508:0355;0
20160508:0455;1127,24
20160508:0555;9991,61
20160508:0655;21173,69
20160508:0755;32583,95
20160508:0855;42018,88
20160508:0955;48399,85
20160508:1055;52063,34
20160508:1155;53202,56
20160508:1255;51228,69
20160508:1355;38705,37
20160508:1455;38907
20160508:1555;19965,92
20160508:1655;14803,32
20160508:1755;5404,57
20160508:1855;222,36
20160508:1955;0
20160508:2055;0
20160508:2155;0
20160508:2255;0
20160508:2355;0
20160509:0055;0
20160509:0155;0
20160509:0255;0
20160509:0355;0
20160509:0455;1077,33
20160509:0555;1157,42
20160509:0655;13491,9
20160509:0755;16368,63
20160509:0855;41706,81
20160509:0955;19707,16
20160509:1055;34984,23
20160509:1155;49257,43
20160509:1255;15409,59
20160509:1355;12637,17
20160509:1455;13385,83
20160509:1555;6520,81
20160509:1655;2341,82
20160509:1755;2370,43
20160509:1855;78,25
20160509:1955;0
20160509:2055;0
20160509:2155;0
20160509:2255;0
20160509:2355;0
20160510:0055;0
20160510:0155;0
20160510:0255;0
20160510:0355;0
20160510:0455;996,65
20160510:0555;57,93
20160510:0655;374,29
20160510:0755;812,66
20160510:0855;7575,16
20160510:0955;10564,59
20160510:1055;25855,74
20160510:1155;29654,69
20160510:1255;9721,98
20160510:1355;18760,64
20160510:1455;7782,58
20160510:1555;10939,02
20160510:1655;5948,07
20160510:1755;0,9
20160510:1855;345,79
20160510:1955;0
20160510:2055;0
20160510:2155;0
20160510:2255;0
20160510:2355;0
20160511:0055;0
20160511:0155;0
20160511:0255;0
20160511:0355;0
20160511:0455;0
20160511:0555;6891,61
20160511:0655;14413,27
20160511:0755;11145,4
20160511:0855;13530,11
20160511:0955;13715,86
20160511:1055;24625,85
20160511:1155;14687,53
20160511:1255;4617,84
20160511:1355;13691,55
20160511:1455;10641,85
20160511:1555;2752,15
20160511:1655;4818,75
20160511:1755;2190,04
20160511:1855;207,59
20160511:1955;0
20160511:2055;0
20160511:2155;0
20160511:2255;0
20160511:2355;0
20160512:0055;0
20160512:0155;0
20160512:0255;0
20160512:0355;0
20160512:0455;0
20160512:0555;1800
20160512:0655;12541,24
20160512:0755;18921,38
20160512:0855;28491,59
20160512:0955;21148,32
20160512:1055;26825,4
20160512:1155;31027,53
20160512:1255;9534,5
20160512:1355;7143,09
20160512:1455;17348,72
20160512:1555;10963,78
20160512:1655;4464,2
20160512:1755;3567,29
20160512:1855;0
20160512:1955;0
20160512:2055;0
20160512:2155;0
20160512:2255;0
20160512:2355;0
20160513:0055;0
20160513:0155;0
20160513:0255;0
20160513:0355;0
20160513:0455;330,1
20160513:0555;2322,62
20160513:0655;7183,81
20160513:0755;11860,49
20160513:0855;22750,81
20160513:0955;25823,43
20160513:1055;49539,94
20160513:1155;53496,58
20160513:1255;51624,32
20160513:1355;24054,82
20160513:1455;12287,57
20160513:1555;5305,71
20160513:1655;3162,91
20160513:1755;964,8
20160513:1855;0
20160513:1955;0
20160513:2055;0
20160513:2155;0
20160513:2255;0
20160513:2355;0
20160514:0055;0
20160514:0155;0
20160514:0255;0
20160514:0355;0
20160514:0455;2201,03
20160514:0555;2699,53
20160514:0655;21813,7
20160514:0755;14842,11
20160514:0855;20819,78
20160514:0955;30649,35
20160514:1055;25073,83
20160514:1155;26758,18
20160514:1255;25569,85
20160514:1355;35550,22
20160514:1455;32925,52
20160514:1555;20176,53
20160514:1655;16011,34
20160514:1755;6793,56
20160514:1855;616,47
20160514:1955;0
20160514:2055;0
20160514:2155;0
20160514:2255;0
20160514:2355;0
20160515:0055;0
20160515:0155;0
20160515:0255;0
20160515:0355;0
20160515:0455;2475,51
20160515:0555;12368,96
20160515:0655;24792,63
20160515:0755;34998,93
20160515:0855;11760,32
20160515:0955;20153,81
20160515:1055;33762,44
20160515:1155;31634,88
20160515:1255;31503,52
20160515:1355;31093,52
20160515:1455;34842,69
20160515:1555;24384,31
20160515:1655;13693,07
20160515:1755;6278,5
20160515:1855;668,85
20160515:1955;0
20160515:2055;0
20160515:2155;0
20160515:2255;0
20160515:2355;0
20160516:0055;0
20160516:0155;0
20160516:0255;0
20160516:0355;0
20160516:0455;2516,42
20160516:0555;8353,34
20160516:0655;17106,98
20160516:0755;11983,84
20160516:0855;30574,26
20160516:0955;17660,44
20160516:1055;48545,76
20160516:1155;17920,48
20160516:1255;20034,66
20160516:1355;15877,63
20160516:1455;33099,29
20160516:1555;11662,32
20160516:1655;3938,34
20160516:1755;3278,11
20160516:1855;720
20160516:1955;0
20160516:2055;0
20160516:2155;0
20160516:2255;0
20160516:2355;0
20160517:0055;0
20160517:0155;0
20160517:0255;0
20160517:0355;0
20160517:0455;2651,82
20160517:0555;10655,32
20160517:0655;24617,54
20160517:0755;35770,37
20160517:0855;44780,58
20160517:0955;51149,44
20160517:1055;54847,82
20160517:1155;52688,54
20160517:1255;30642,1
20160517:1355;20683,33
20160517:1455;22307,54
20160517:1555;18836,15
20160517:1655;6721,76
20160517:1755;3716,46
20160517:1855;798,01
20160517:1955;0
20160517:2055;0
20160517:2155;0
20160517:2255;0
20160517:2355;0
20160518:0055;0
20160518:0155;0
20160518:0255;0
20160518:0355;0
20160518:0455;849,02
20160518:0555;2458,38
20160518:0655;14026,51
20160518:0755;31828,62
20160518:0855;28929,46
20160518:0955;28137,29
20160518:1055;26477,62
20160518:1155;23004,39
20160518:1255;16909,59
20160518:1355;15478,28
20160518:1455;7140,63
20160518:1555;1891,42
20160518:1655;14513,87
20160518:1755;977,22
20160518:1855;889,57
20160518:1955;0
20160518:2055;0
20160518:2155;0
20160518:2255;0
20160518:2355;0
20160519:0055;0
20160519:0155;0
20160519:0255;0
20160519:0355;0
20160519:0455;1904,33
20160519:0555;1964,43
20160519:0655;2246,87
20160519:0755;12259,63
20160519:0855;11764,44
20160519:0955;12317,45
20160519:1055;18047,06
20160519:1155;32540,46
20160519:1255;23170,08
20160519:1355;16243,61
20160519:1455;19148,94
20160519:1555;25333,01
20160519:1655;20696,22
20160519:1755;4883,63
20160519:1855;940,3
20160519:1955;0
20160519:2055;0
20160519:2155;0
20160519:2255;0
20160519:2355;0
20160520:0055;0
20160520:0155;0
20160520:0255;0
20160520:0355;0
20160520:0455;806,47
20160520:0555;419,93
20160520:0655;8926,15
20160520:0755;11202,71
20160520:0855;13485,26
20160520:0955;14991
20160520:1055;28775,25
20160520:1155;28757,38
20160520:1255;48386,79
20160520:1355;38567,05
20160520:1455;26437,17
20160520:1555;25843,75
20160520:1655;18123,3
20160520:1755;928,92
20160520:1855;968,46
20160520:1955;0
20160520:2055;0
20160520:2155;0
20160520:2255;0
20160520:2355;0
20160521:0055;0
20160521:0155;0
20160521:0255;0
20160521:0355;0
20160521:0455;2377,32
20160521:0555;11656,41
20160521:0655;17481,3
20160521:0755;29621,61
20160521:0855;43692,38
20160521:0955;47656,69
20160521:1055;48778,31
20160521:1155;48859,61
20160521:1255;45307,68
20160521:1355;43410,52
20160521:1455;35301,96
20160521:1555;9170,79
20160521:1655;9599,44
20160521:1755;33,68
20160521:1855;617,06
20160521:1955;0
20160521:2055;0
20160521:2155;0
20160521:2255;0
20160521:2355;0
20160522:0055;0
20160522:0155;0
20160522:0255;0
20160522:0355;0
20160522:0455;715,99
20160522:0555;95,35
20160522:0655;448,61
20160522:0755;7500,02
20160522:0855;14003,61
20160522:0955;17640,23
20160522:1055;19076,48
20160522:1155;18251,32
20160522:1255;8409,31
20160522:1355;8717,51
20160522:1455;4534,49
20160522:1555;7270,08
20160522:1655;1300,42
20160522:1755;1345,05
20160522:1855;170,41
20160522:1955;0
20160522:2055;0
20160522:2155;0
20160522:2255;0
20160522:2355;0
20160523:0055;0
20160523:0155;0
20160523:0255;0
20160523:0355;0
20160523:0455;0
20160523:0555;118,17
20160523:0655;478,89
20160523:0755;8360,24
20160523:0855;11946,05
20160523:0955;12446,24
20160523:1055;19555,93
20160523:1155;20347,94
20160523:1255;23934,81
20160523:1355;24667,58
20160523:1455;23643,92
20160523:1555;8793,89
20160523:1655;6526,49
20160523:1755;9114,57
20160523:1855;1058,33
20160523:1955;0
20160523:2055;0
20160523:2155;0
20160523:2255;0
20160523:2355;0
20160524:0055;0
20160524:0155;0
20160524:0255;0
20160524:0355;0
20160524:0455;1104,11
20160524:0555;4669,76
20160524:0655;7132,75
20160524:0755;10897,73
20160524:0855;23750,26
20160524:0955;22275,6
20160524:1055;28223,33
20160524:1155;32825,46
20160524:1255;22012,04
20160524:1355;19475,86
20160524:1455;17094,17
20160524:1555;13583,46
20160524:1655;14134,98
20160524:1755;2814,24
20160524:1855;1210,92
20160524:1955;0
20160524:2055;0
20160524:2155;0
20160524:2255;0
20160524:2355;0
20160525:0055;0
20160525:0155;0
20160525:0255;0
20160525:0355;0
20160525:0455;3491,41
20160525:0555;13567,24
20160525:0655;25697,33
20160525:0755;33138,65
20160525:0855;45446,53
20160525:0955;51622,85
20160525:1055;42538,74
20160525:1155;44893,11
20160525:1255;48937,17
20160525:1355;39224,7
20160525:1455;26428,69
20160525:1555;16485,1
20160525:1655;10000,6
20160525:1755;5712,6
20160525:1855;857,13
20160525:1955;0
20160525:2055;0
20160525:2155;0
20160525:2255;0
20160525:2355;0
20160526:0055;0
20160526:0155;0
20160526:0255;0
20160526:0355;0
20160526:0455;2394,77
20160526:0555;12451,7
20160526:0655;20295,16
20160526:0755;15091,06
20160526:0855;28641,39
20160526:0955;30555,87
20160526:1055;37384,66
20160526:1155;24023,65
20160526:1255;37876,13
20160526:1355;17479,35
20160526:1455;21725,88
20160526:1555;781,69
20160526:1655;8322,21
20160526:1755;2436,44
20160526:1855;1108,16
20160526:1955;0
20160526:2055;0
20160526:2155;0
20160526:2255;0
20160526:2355;0
20160527:0055;0
20160527:0155;0
20160527:0255;0
20160527:0355;0
20160527:0455;3452,77
20160527:0555;13024,71
20160527:0655;24301,89
20160527:0755;34505
20160527:0855;37148,15
20160527:0955;48011,38
20160527:1055;47070,76
20160527:1155;42713,35
20160527:1255;40254,51
20160527:1355;32041,1
20160527:1455;16271,31
20160527:1555;27454,38
20160527:1655;20593,45
20160527:1755;9089,72
20160527:1855;765,74
20160527:1955;0
20160527:2055;0
20160527:2155;0
20160527:2255;0
20160527:2355;0
20160528:0055;0
20160528:0155;0
20160528:0255;0
20160528:0355;0
20160528:0455;451,61
20160528:0555;8212,78
20160528:0655;14072,34
20160528:0755;29634,76
20160528:0855;41836,91
20160528:0955;45423,65
20160528:1055;8987,25
20160528:1155;15829,1
20160528:1255;2045,66
20160528:1355;8679,61
20160528:1455;13018,11
20160528:1555;23215,28
20160528:1655;10756,03
20160528:1755;5653,3
20160528:1855;888,82
20160528:1955;0
20160528:2055;0
20160528:2155;0
20160528:2255;0
20160528:2355;0
20160529:0055;0
20160529:0155;0
20160529:0255;0
20160529:0355;0
20160529:0455;253,3
20160529:0555;1339,82
20160529:0655;10875,62
20160529:0755;10560,37
20160529:0855;11586,92
20160529:0955;13541,6
20160529:1055;13327,01
20160529:1155;18610,93
20160529:1255;13623,35
20160529:1355;12399,59
20160529:1455;6698,14
20160529:1555;10176,49
20160529:1655;6162,37
20160529:1755;3671,28
20160529:1855;583,63
20160529:1955;0
20160529:2055;0
20160529:2155;0
20160529:2255;0
20160529:2355;0
20160530:0055;0
20160530:0155;0
20160530:0255;0
20160530:0355;0
20160530:0455;24,92
20160530:0555;3528,68
20160530:0655;3623,62
20160530:0755;7960,5
20160530:0855;7560,15
20160530:0955;9606,93
20160530:1055;11353,53
20160530:1155;13591,75
20160530:1255;10951,13
20160530:1355;10003,63
20160530:1455;6432,45
20160530:1555;4439,24
20160530:1655;5439,88
20160530:1755;999,42
20160530:1855;14,88
20160530:1955;0
20160530:2055;0
20160530:2155;0
20160530:2255;0
20160530:2355;0
20160531:0055;0
20160531:0155;0
20160531:0255;0
20160531:0355;0
20160531:0455;0
20160531:0555;1867,06
20160531:0655;4902,92
20160531:0755;5972,77
20160531:0855;11922,79
20160531:0955;11747,35
20160531:1055;13272,21
20160531:1155;15864,73
20160531:1255;19864,04
20160531:1355;13641,82
20160531:1455;8608,02
20160531:1555;2096,78
20160531:1655;4406,8
20160531:1755;68,83
20160531:1855;0
20160531:1955;0
20160531:2055;0
20160531:2155;0
20160531:2255;0
20160531:2355;0
20160601:0055;0
20160601:0155;0
20160601:0255;0
20160601:0355;0
20160601:0455;2752,98
20160601:0555;2285,05
20160601:0655;1794,64
20160601:0755;10780,29
20160601:0855;13145,86
20160601:0955;16117,24
20160601:1055;19153,93
20160601:1155;25347,62
20160601:1255;17933,74
20160601:1355;16109,56
20160601:1455;11104,09
20160601:1555;3644,68
20160601:1655;3526,62
20160601:1755;4718,66
20160601:1855;1391,48
20160601:1955;0
20160601:2055;0
20160601:2155;0
20160601:2255;0
20160601:2355;0
20160602:0055;0
20160602:0155;0
20160602:0255;0
20160602:0355;0
20160602:0455;171,9
20160602:0555;137,26
20160602:0655;2457,57
20160602:0755;6245,59
20160602:0855;11316,2
20160602:0955;14415,89
20160602:1055;13931,79
20160602:1155;17934,59
20160602:1255;12242,04
20160602:1355;7686,39
20160602:1455;10745,06
20160602:1555;8749,5
20160602:1655;4612,88
20160602:1755;1850,33
20160602:1855;0
20160602:1955;0
20160602:2055;0
20160602:2155;0
20160602:2255;0
20160602:2355;0
20160603:0055;0
20160603:0155;0
20160603:0255;0
20160603:0355;0
20160603:0455;1868,19
20160603:0555;5780,61
20160603:0655;2333,55
20160603:0755;9443,62
20160603:0855;12504,43
20160603:0955;8570,37
20160603:1055;15801,43
20160603:1155;18402
20160603:1255;18176,3
20160603:1355;13599,74
20160603:1455;16859,55
20160603:1555;8198,88
20160603:1655;3920,31
20160603:1755;2186,39
20160603:1855;2333,24
20160603:1955;0
20160603:2055;0
20160603:2155;0
20160603:2255;0
20160603:2355;0
20160604:0055;0
20160604:0155;0
20160604:0255;0
20160604:0355;0
20160604:0455;923,57
20160604:0555;141,69
20160604:0655;8018,73
20160604:0755;7077,74
20160604:0855;18394,8
20160604:0955;21596,69
20160604:1055;20574,51
20160604:1155;26166,55
20160604:1255;21671,02
20160604:1355;17575,47
20160604:1455;18067,3
20160604:1555;13378,73
20160604:1655;9136,65
20160604:1755;4002,8
20160604:1855;2345,8
20160604:1955;0
20160604:2055;0
20160604:2155;0
20160604:2255;0
20160604:2355;0
20160605:0055;0
20160605:0155;0
20160605:0255;0
20160605:0355;0
20160605:0455;380,84
20160605:0555;4242,72
20160605:0655;4955,65
20160605:0755;10090,66
20160605:0855;12623,66
20160605:0955;13660,47
20160605:1055;19663,36
20160605:1155;18549,98
20160605:1255;18886,37
20160605:1355;11753,2
20160605:1455;11291,58
20160605:1555;11222,1
20160605:1655;16313,89
20160605:1755;7725,37
20160605:1855;2371,7
20160605:1955;0
20160605:2055;0
20160605:2155;0
20160605:2255;0
20160605:2355;0
20160606:0055;0
20160606:0155;0
20160606:0255;0
20160606:0355;0
20160606:0455;3967,49
20160606:0555;5156,8
20160606:0655;7610,62
20160606:0755;11220,81
20160606:0855;14366,81
20160606:0955;17832,68
20160606:1055;24523,2
20160606:1155;30043,02
20160606:1255;42583,93
20160606:1355;42452,36
20160606:1455;40260,26
20160606:1555;30473,29
20160606:1655;19367
20160606:1755;10218,37
20160606:1855;2051,64
20160606:1955;0
20160606:2055;0
20160606:2155;0
20160606:2255;0
20160606:2355;0
20160607:0055;0
20160607:0155;0
20160607:0255;0
20160607:0355;0
20160607:0455;3991,56
20160607:0555;13522,02
20160607:0655;24573,52
20160607:0755;34612,89
20160607:0855;42666,29
20160607:0955;48403,8
20160607:1055;52160,62
20160607:1155;53511,68
20160607:1255;45919,54
20160607:1355;47930,66
20160607:1455;41435,93
20160607:1555;32610,49
20160607:1655;21542,59
20160607:1755;5054,77
20160607:1855;574,22
20160607:1955;0
20160607:2055;0
20160607:2155;0
20160607:2255;0
20160607:2355;0
20160608:0055;0
20160608:0155;0
20160608:0255;0
20160608:0355;0
20160608:0455;4085
20160608:0555;7300,23
20160608:0655;25208,07
20160608:0755;29511,59
20160608:0855;36667,9
20160608:0955;50261,07
20160608:1055;36934,46
20160608:1155;38839,09
20160608:1255;50120,29
20160608:1355;48774,87
20160608:1455;42097,21
20160608:1555;29744,13
20160608:1655;17824,37
20160608:1755;85,86
20160608:1855;2604,38
20160608:1955;0
20160608:2055;0
20160608:2155;0
20160608:2255;0
20160608:2355;0
20160609:0055;0
20160609:0155;0
20160609:0255;0
20160609:0355;0
20160609:0455;1328,54
20160609:0555;8573,59
20160609:0655;21293
20160609:0755;36703,85
20160609:0855;45168,13
20160609:0955;51082,65
20160609:1055;54316,61
20160609:1155;55049,46
20160609:1255;53122,81
20160609:1355;48778,45
20160609:1455;41996,54
20160609:1555;30587,74
20160609:1655;21968,32
20160609:1755;11505,01
20160609:1855;2730,32
20160609:1955;0
20160609:2055;0
20160609:2155;0
20160609:2255;0
20160609:2355;0
20160610:0055;0
20160610:0155;0
20160610:0255;0
20160610:0355;0
20160610:0455;2443,94
20160610:0555;7535,95
20160610:0655;13034,67
20160610:0755;24064,25
20160610:0855;32943,49
20160610:0955;36597,17
20160610:1055;40067,98
20160610:1155;43304,41
20160610:1255;36476,65
20160610:1355;37848,42
20160610:1455;24208,27
20160610:1555;23747,64
20160610:1655;5579,02
20160610:1755;4263,42
20160610:1855;1045,75
20160610:1955;0
20160610:2055;0
20160610:2155;0
20160610:2255;0
20160610:2355;0
20160611:0055;0
20160611:0155;0
20160611:0255;0
20160611:0355;0
20160611:0455;838,41
20160611:0555;4763,34
20160611:0655;8053,96
20160611:0755;24462,42
20160611:0855;26022,38
20160611:0955;27591,07
20160611:1055;31405,72
20160611:1155;22971,49
20160611:1255;15741,58
20160611:1355;15680,19
20160611:1455;11660,94
20160611:1555;22405,06
20160611:1655;20528,74
20160611:1755;7938,72
20160611:1855;1733,88
20160611:1955;0
20160611:2055;0
20160611:2155;0
20160611:2255;0
20160611:2355;0
20160612:0055;0
20160612:0155;0
20160612:0255;0
20160612:0355;0
20160612:0455;429,75
20160612:0555;13256,77
20160612:0655;5959,23
20160612:0755;21898,06
20160612:0855;13357,87
20160612:0955;12085,45
20160612:1055;35725,34
20160612:1155;22821,55
20160612:1255;20186,82
20160612:1355;20425,6
20160612:1455;16222,63
20160612:1555;1637,57
20160612:1655;6525,01
20160612:1755;112,06
20160612:1855;1014,57
20160612:1955;0
20160612:2055;0
20160612:2155;0
20160612:2255;0
20160612:2355;0
20160613:0055;0
20160613:0155;0
20160613:0255;0
20160613:0355;0
20160613:0455;4267,7
20160613:0555;2499,06
20160613:0655;9544,12
20160613:0755;24223,61
20160613:0855;16002,63
20160613:0955;21833,33
20160613:1055;22693,46
20160613:1155;31606,93
20160613:1255;22619,12
20160613:1355;15489,35
20160613:1455;11703,11
20160613:1555;19206,8
20160613:1655;13129,44
20160613:1755;2991,28
20160613:1855;376,25
20160613:1955;0
20160613:2055;0
20160613:2155;0
20160613:2255;0
20160613:2355;0
20160614:0055;0
20160614:0155;0
20160614:0255;0
20160614:0355;0
20160614:0455;3046,84
20160614:0555;9666,04
20160614:0655;14822,72
20160614:0755;19036,97
20160614:0855;30635,68
20160614:0955;46875,09
20160614:1055;42490,1
20160614:1155;27501,59
20160614:1255;20067,71
20160614:1355;40363,63
20160614:1455;32824,74
20160614:1555;23031,47
20160614:1655;13354,42
20160614:1755;1531,07
20160614:1855;289,94
20160614:1955;0
20160614:2055;0
20160614:2155;0
20160614:2255;0
20160614:2355;0
20160615:0055;0
20160615:0155;0
20160615:0255;0
20160615:0355;0
20160615:0455;0
20160615:0555;6486,57
20160615:0655;12213,43
20160615:0755;11933,62
20160615:0855;39623,08
20160615:0955;51321,28
20160615:1055;36316,18
20160615:1155;56400,18
20160615:1255;46860,59
20160615:1355;50915,13
20160615:1455;34796,57
20160615:1555;24927,76
20160615:1655;17763,68
20160615:1755;12400,05
20160615:1855;2484,88
20160615:1955;0
20160615:2055;0
20160615:2155;0
20160615:2255;0
20160615:2355;0
20160616:0055;0
20160616:0155;0
20160616:0255;0
20160616:0355;0
20160616:0455;857,69
20160616:0555;6142,1
20160616:0655;11488,14
20160616:0755;25612,24
20160616:0855;39681,05
20160616:0955;37478,8
20160616:1055;33357,83
20160616:1155;19504,12
20160616:1255;4856,49
20160616:1355;8984,82
20160616:1455;15497,92
20160616:1555;19162,02
20160616:1655;6432,33
20160616:1755;11721,78
20160616:1855;2663,15
20160616:1955;0
20160616:2055;0
20160616:2155;0
20160616:2255;0
20160616:2355;0
20160617:0055;0
